,location_type,latitude,longitude,customer_id,location_id
11441,,-1.032897047094826,0.1052372123321508,31583,11441
11442,Work,-0.4305973876138914,0.1158096614209055,31583,11442
11443,,-0.1543395121813147,0.1342452764511238,34159,11443
11444,,-0.7094138461538326,-78.50706927272769,5848,11444
11445,,125.50408243505238,-9.046696342527918,33661,11445
11447,Home,-1.4446303846153743,-78.42018004545497,14501,11447
11448,Other,-0.977771923076908,-78.47535422727314,6756,11448
11449,Other,-1.5644076923077388,-78.40602454545495,6756,11449
11450,Work,-1.3469074327307289,-0.1024848148227266,6756,11450
11451,,0.5046752957116015,0.5702250450454339,12836,11451
11452,,-0.7950299999999934,-78.49695100000042,6150,11452
11453,,-0.7949195973879495,0.0822156646771113,6150,11453
11454,Other,2.182252307692303,-78.84881163636403,13292,11454
11455,,-0.8624735976881538,-0.0732456885955431,8580,11455
11456,,-0.4479426237008426,-0.0667055181481502,8580,11456
11457,Home,-0.0721698076923047,-78.5823799318186,13674,11457
11458,Home,-0.117526018192312,-0.0072944127363815,21518,11458
11459,Home,0.2584937212335285,0.5697095299309103,23,11459
11460,Home,0.4269057692307367,-78.6413615909095,2791,11460
11461,Home,0.8516838461538677,-78.69156263636404,2791,11461
11462,,0.8533461003336396,0.5054645280946373,2791,11462
11463,Work,0.4287732674846209,0.0034007199785887,2791,11463
11464,Home,0.2212410611049008,0.5128969902342165,4690,11464
11465,Home,-1.1273090384615454,-78.45768165909132,9476,11465
11466,Home,0.6941226580741198,0.5263388160217367,9476,11466
11467,Work,-1.5229500000000349,-78.4109240909095,1185,11467
11468,,-0.2161801587843651,-78.56536052668953,1185,11468
11469,,0.6393166521951584,-78.66646469525983,1185,11469
11470,,-0.20374946573073,0.854200987849995,1185,11470
11471,Home,-1.5231535207692295,0.0319318142295477,1185,11471
11472,Home,-0.584877834000011,0.8339580705431819,1185,11472
11473,,-1.3257828392139626,0.0591716177084193,34667,11473
11474,,0.9663786538461542,-78.70511747727313,9079,11474
11475,,-0.0060380531771068,-78.59019550280675,9079,11475
11476,,0.9686893521346592,0.429302746045452,9079,11476
11477,,-0.0610121434808059,0.6460528366340865,12142,11477
11478,Home,0.0057962635030807,0.4828791090033257,12142,11478
11479,Home,-0.005348076923061,-78.59027704545495,10571,11479
11480,Other,-0.8894910899296035,-0.2819238359277952,26751,11480
11481,,0.7290035811278411,0.5374727303331376,26751,11481
11482,,-0.0004436899038259,0.0019720517181909,7325,11482
11483,Home,-1.1410280769231105,-78.45606031818222,17681,11483
11484,Home,-0.2497236538461424,-78.56139629545495,17681,11484
11485,Home,-0.7021558653756689,0.0880523520209927,24723,11485
11486,Other,-0.1423689729628519,0.5062737627462894,24723,11486
11487,,-0.0607598147294083,-0.0090707899494482,30739,11487
11488,,-0.0970564815144714,-78.57943877945779,6632,11488
11489,,-0.507687895442374,0.7866676492954553,6632,11489
11490,,0.6155802249231022,0.5417437704181821,6632,11490
11491,,-0.6073162508677445,-0.1185925977066859,26856,11491
11492,Home,0.0292248076922794,-78.5943629318186,3304,11492
11493,Work,-0.617773461538467,-78.5178995000004,3304,11493
11494,,-0.617545147192303,0.7876772045295486,3304,11494
11495,,0.031610638903847,0.6519585612363668,3304,11495
11496,,-0.2556066185727229,0.6550717112482637,3304,11496
11497,,-0.8865141001875666,-0.1398703889413197,27875,11497
11498,,-0.2988618592692655,0.646657687018184,21314,11498
11499,Home,0.4978909503609314,0.5542030665199537,26471,11499
11500,Home,-0.1888942307692036,-78.56858522727313,13360,11500
11501,Other,-0.1890111277009961,0.4659355515316633,13360,11501
11502,Home,-0.2595490087260645,0.8486478376117624,10396,11502
11503,,0.4522190384615424,-78.64435315909131,1922,11503
11504,Work,0.4411711125601065,0.4826649294146753,1922,11504
11505,,-0.1961414184871098,0.7872183932499454,1922,11505
11506,,-0.0961447335470902,-0.0084076978639496,21805,11506
11507,,0.3495830449780448,0.2595067234201839,22091,11507
11508,Other,-0.0870589035000606,-0.0046811490363684,7859,11508
11509,Other,0.4374371698077118,-0.0097122825818277,20995,11509
11510,,0.1980707038040496,0.5717615722255103,15845,11510
11511,,125.76801924843448,-9.152559017593278,34323,11511
11512,,126.42896029221215,-9.40012919564144,30811,11512
11513,Home,-1.2253392307692428,-78.44609627272769,7568,11513
11514,Home,-0.7786838461538432,-78.49888281818224,7568,11514
11515,Home,-0.7804801722304475,0.7869699841195728,7568,11515
11516,Other,-0.0372668540817175,-0.0068053901195565,7568,11516
11519,,-0.886791716443294,-0.1848446333950264,29290,11519
11520,Home,-0.4918060818997991,0.8566279262523042,22421,11520
11521,,1.8357859519042703,0.7675136820042807,22421,11521
11522,,1.899070986521369,0.7071270224723109,34444,11522
11523,Home,-0.7565380769231052,-78.50150004545496,15440,11523
11524,Home,-0.7567812653549588,0.1120309470729361,15440,11524
11525,Work,-0.3096027749526329,0.0579181421886755,29688,11525
11526,Home,-0.1143357692307607,-78.5773966818186,10110,11526
11527,Home,0.0045681301346079,-0.0191846323909188,10110,11527
11528,Home,-0.1191648752692304,-0.0001794515068098,10110,11528
11529,Home,-0.3682532700657696,0.1109574771144529,10110,11529
11530,,0.0741149729561063,0.0090607905929862,10110,11530
11531,Home,-0.7332653846153923,-78.50425045454587,15278,11531
11532,,126.25704919208916,-9.112490472468496,30389,11532
11533,,-0.0970423076922871,-0.0079188636363722,25757,11533
11534,Work,0.0395079783654088,0.6145189858477321,22569,11534
11535,Other,0.0591673076923303,-78.59790159090952,1848,11535
11537,,-1.1087680769230868,-78.45987286363678,9443,11537
11538,Home,126.5250550469215,-9.31091374226597,27712,11538
11539,Work,0.5343128723982501,0.5588686811653202,20907,11539
11540,,-0.0429923970965293,0.5193030502308487,26979,11540
11541,Home,-0.5689711538461703,-78.52366704545496,14546,11541
11542,Home,-0.8929461538461448,-78.4853790909095,14546,11542
11543,,-0.0511711441346484,-0.0080405135818266,7588,11543
11544,Home,-0.0604565384615144,-78.58376422727314,19246,11544
11545,Home,-0.0581440209230963,-0.0088256821818142,19246,11545
11546,Home,0.0041760903846111,0.0117397893340703,12785,11546
11547,Home,0.067137268180691,-0.01013438771614,12742,11547
11548,,-1.3496594634421486,-0.0735238153825987,22085,11548
11549,,0.6810520442499576,0.0701389570136196,14664,11549
11550,Home,-0.3718013038269201,-0.0920069713545538,14664,11550
11551,Other,-0.8267491051267839,-0.0876115086403641,14664,11551
11552,Home,0.0645738461538392,-78.59854054545497,16265,11552
11553,Home,0.123626807460886,0.0030418221245912,16265,11553
11554,,0.05297096153848,-78.59716929545495,3281,11554
11555,,0.0542612259423121,0.4259631266795457,3281,11555
11556,,-0.1868530001382537,-78.56882646362043,3281,11556
11557,,-0.2480588830769038,0.1434636965113586,3281,11557
11558,,-0.471354958449414,0.6877473003484821,3281,11558
11559,,1.665715494576994,0.770770813254552,21268,11559
11561,,-0.6477173446750634,0.9284290779720662,29662,11561
11562,,0.6581766606537821,0.5421907981250093,22712,11562
11563,Other,0.317755576923051,-78.62846202272767,15190,11563
11564,,-1.3793378846154276,-78.42789643181858,6472,11564
11565,,-1.3854530134656262,-0.1022356091039587,6472,11565
11566,,-0.4122449830773083,-78.54218922927308,19597,11566
11567,,-0.1376362811256545,0.1392568925564907,32702,11567
11568,Home,0.1859449091595673,0.5149589384144152,25190,11568
11569,Home,0.5901215384615609,-78.66065072727314,15470,11569
11570,Other,0.4451848652337856,0.001639758321368,30232,11570
11571,Home,0.1079573770768923,0.5461196263204402,21525,11571
11572,,-0.2228174672105872,0.4272423217242236,17052,11572
11573,,-0.359247897923079,0.6341358856727165,23320,11573
11574,Home,0.7663061538461541,-78.68147254545495,11807,11574
11575,Home,1.0868924999999874,-78.71936002272768,11807,11575
11576,Home,-0.4417790384615205,-78.5386988409095,11807,11576
11577,,-0.4449333365961411,0.9653755763499966,11807,11577
11578,Other,0.5965243402115515,0.4583027089045438,11807,11578
11579,Other,1.0862444549423027,0.4088056959954583,11807,11579
11580,Home,0.9318518463524874,0.4386019877893516,11807,11580
11581,Home,-0.1094603846153546,-78.57797286363679,8963,11581
11582,Other,-0.0642446153846279,-78.58331654545495,123,11582
11583,,0.1181426384614817,-78.60487140272768,123,11583
11584,,-0.066240152173022,0.6417850330204481,123,11584
11585,Home,0.1145164097499873,0.6268593274999968,123,11585
11586,,-0.6276167127692519,0.7170150514636286,123,11586
11587,,-0.3752235475540235,0.7451879885057273,123,11587
11588,Home,1.7783103846153627,-78.80107304545494,14588,11588
11589,Work,-0.0922617307692444,-78.58000543181859,19356,11589
11590,,-0.0185711538461894,0.0068913636363309,19356,11590
11591,Other,-0.0200402314471596,0.0211670631093307,25777,11591
11592,,0.3938830769230445,-78.63745890909132,10534,11592
11593,,0.1862790384615032,-78.61292388636404,10534,11593
11594,,0.39635305119233,0.909570422347713,10534,11594
11595,,0.1808463009067064,0.6005856286272987,10534,11595
11596,Other,-0.1230647399278567,0.6060662583780091,10534,11596
11597,Other,-0.5757150000000238,-78.52287004545495,6999,11597
11598,,-0.5717551221730823,0.1458473498386365,6999,11598
11599,Home,-0.4862490384615353,-78.53344329545494,11114,11599
11600,,-0.5869288446731046,0.7529643177500044,11114,11600
11601,,-0.725751427257535,0.7939513474702837,27581,11601
11602,Work,-0.2257597915188869,0.65108637985858,29580,11602
11603,,-0.0199483368327118,0.8445170833305884,34535,11603
11604,Other,0.1829326923076858,0.3518790909090653,26603,11604
11605,,-0.5402614613049036,0.1771331890062661,32552,11605
11606,Home,-1.631927403231887,-0.0578283206983087,5554,11606
11607,,-0.4728135330422799,-78.5350311279136,20359,11607
11608,,-0.4742625548269603,0.0824940007318086,20359,11608
11609,Home,2.3701409615384432,-78.87101665909131,18314,11609
11610,,0.7070250000000545,0.5264409090908949,18314,11610
11611,Home,1.90634416180768,0.7114632573909032,18314,11611
11612,Home,-0.0195173076922637,0.4715979545454495,19672,11612
11613,Home,0.3230833653846029,0.5047720795454544,19672,11613
11614,Other,-0.0457978846154081,-78.58549661363678,16854,11614
11615,Home,-0.0474787202176661,0.1545335065724959,16854,11615
11616,Home,-0.1938194367770914,0.1011870503425403,33033,11616
11617,,1.4256652924626625,0.610251271589219,28725,11617
11618,Home,0.4291538461538495,-78.64162727272769,11591,11618
11619,,0.4370480769230991,-0.0110777272727509,11591,11619
11620,Home,0.2599237994079729,-0.0001539689573413,11591,11620
11623,,0.101565013060041,-78.60291222881659,19919,11623
11624,Home,0.0998807692307833,0.0060768181818105,19919,11624
11625,Work,0.0111013461538626,-78.59222106818224,19543,11625
11626,,0.0426648076923107,-78.59595129545495,15249,11626
11627,Home,0.0031301923076791,-78.59127902272768,4186,11627
11628,Home,0.3268903846154046,-78.6295415909095,4186,11628
11629,,0.031247884615359,-78.59460202272768,12568,11629
11630,,-0.0676670344309777,0.5842810875990004,5895,11630
11631,Other,0.3360119230769159,-78.6306195909095,11815,11631
11632,,0.0339349999999894,-78.5949195909095,11815,11632
11633,,0.3345054033462072,0.4667513421431794,11815,11633
11634,,0.2625022917692752,0.535259111715905,11815,11634
11635,,0.0390624497115759,0.5745319325886359,11815,11635
11636,,126.4409766203522,-9.328270377760637,32065,11636
11637,,0.076053119352711,0.5231404379010188,30839,11637
11638,Work,0.6990138461538409,-78.67351981818224,8500,11638
11639,Work,0.656868920089807,0.5424730406875833,8500,11639
11640,Home,-0.1268221153846437,-78.57592102272768,1883,11640
11641,,-0.1297703277115631,0.4722096469045497,1883,11641
11642,Other,0.2875371153845931,-78.6248907500004,6497,11642
11643,,0.280517195923072,0.5420023897772739,6497,11643
11644,Home,2.156730097500008,0.3155024085532513,6497,11644
11645,,0.0106237746112771,-0.0505734025077266,6497,11645
11646,,-1.8298230769230717,-0.0472838636363677,4585,11646
11647,Home,-0.1179226091538191,-0.0001553122750085,4835,11647
11648,Home,0.9135365384615228,-78.6988725000004,299,11648
11649,Home,-0.4386142307692314,-78.53907286363678,299,11649
11650,Home,-0.2439859615384767,-78.56207438636403,299,11650
11651,,-0.4387112435576665,0.6443013206840803,299,11651
11652,,0.9494025094934728,0.4996140513663337,299,11652
11653,Home,0.1016051923076623,-78.60291697727314,2050,11653
11654,,0.1017071365192305,0.0042213171454525,2050,11654
11655,,-1.2577944230769167,-78.44226065909132,4739,11655
11656,,-1.2591167220961197,-0.0919291494704573,4739,11656
11657,Home,0.1754796624609333,0.5860603370449913,6629,11657
11658,Other,-0.0212834615384786,-78.58839377272768,15692,11658
11659,,-0.0239149222499655,0.6441004222341076,15692,11659
11660,,-0.0871714021078233,0.119652177657738,27059,11660
11668,,11.158126238345266,-1.453135547990144,25687,11668
11669,,12.063517458751877,-1.426630446179374,25687,11669
11670,Work,-0.7790836538461636,-78.49883556818222,1894,11670
11671,,1.9487249954038557,0.3357195590022613,1894,11671
11672,Home,-0.7774661629038846,0.785863597179545,1894,11672
11673,Work,1.7571925441923386,0.3419221673500079,1894,11673
11674,,-0.6321693113354866,0.0638228119774424,32576,11674
11675,Other,-1.7259329107410242,-0.1406651457602212,27515,11675
11676,Work,0.0706207678253977,0.4545167251611776,24576,11676
11677,Home,-1.4318351301090553,-0.0311921564015515,14906,11677
11678,Home,0.2872372661312688,0.4934136373075559,14906,11678
11679,Work,0.4271090384615175,-78.64138561363677,1507,11679
11680,,-0.8360721153846011,-78.49210056818222,1507,11680
11681,Home,-0.8350875526304727,0.036351898048553,1507,11681
11682,Home,-0.8019149999999968,-78.49613731818222,1028,11682
11683,,-0.9072088070384444,0.0776706655590884,1028,11683
11684,,-0.3991889140834435,0.8716020132943324,14890,11684
11685,,-1.0671649296772374,-0.1097008714621761,14890,11685
11686,Home,0.273288846153871,-78.62320686363678,11910,11686
11687,Other,0.2697692307692272,0.393108863636357,11910,11687
11688,,0.0472233453090275,0.0015056478706234,30729,11688
11689,,-0.7286813502638324,0.1054397232153327,30729,11689
11690,Home,0.1460132692307545,-78.60816520454587,16223,11690
11691,Home,-0.3239732692308056,-78.55262134090948,16223,11691
11692,,-0.7255245666730633,0.2255177620500033,16223,11692
11693,Home,-0.0567950975298035,0.535718626596726,23705,11693
11694,Home,-0.4622232692307447,-78.53628270454585,14507,11694
11695,,-0.4616260431730768,0.6660671282045367,14507,11695
11696,Home,-1.0421659635962288,-0.1098617949750106,10696,11696
11697,Home,-1.450291541064432,-0.0879012599564924,10696,11697
11698,Home,-1.2244271713510306,-0.1421282409513878,10696,11698
11699,Home,0.252727884615391,-78.6207769318186,12279,11699
11700,,0.2794030210769443,0.0183294756022725,12279,11700
11701,Home,0.0296857385728883,0.609366599809039,28329,11701
11702,,11.97847632865064,-1.4139055740563553,33581,11702
11703,Other,-0.1842234615384674,-78.56913722727313,18911,11703
11704,,0.1482678846154002,-78.60843165909132,18911,11704
11705,,0.1483678878268556,0.2857964391090867,18911,11705
11706,,-0.1876277010000052,0.4411523174454492,18911,11706
11707,Home,-0.1179909494701993,0.530058613608055,34637,11707
11708,Home,-0.7847684615384415,-78.49816372727314,18645,11708
11709,Home,-0.7731233193324932,0.7999287874183875,18645,11709
11711,Work,-0.2604925000000274,-78.56012361363678,8690,11711
11712,,-0.2685819119230462,0.0961270479204341,8690,11712
11713,,19.22185122506569,3.015935966914362,33929,11713
11714,Work,-0.7865294230769444,-78.49795561363678,16188,11714
11715,Home,-0.5456808151332314,0.7438378450292249,26502,11715
11716,Home,-0.3824176539894491,0.6551520813376756,26502,11716
11717,,13.536236088162196,-1.3881194110621051,32502,11717
11718,Home,-0.0060568029276453,0.5714887793768527,23656,11718
11719,Home,0.8545792307692144,-78.69190481818222,1890,11719
11720,,0.8605724726538667,0.4384180657454538,1890,11720
11721,Home,0.5058034615384792,-78.65068586363678,14159,11721
11722,Home,0.5074064105384072,0.5717430208318284,14159,11722
11723,,-0.1616789356346463,-0.0340254506772715,20850,11723
11724,,-0.1017691858077411,0.5153362946568143,21405,11724
11725,,0.1872269835143502,0.6046024448571397,9649,11725
11726,Other,-0.1431165384615187,-78.57399531818223,16818,11726
11727,Other,-0.1426219428077185,0.149471425738636,16818,11727
11728,Other,-0.8366305077885063,0.0878435369363671,16818,11728
11729,Other,-1.4013966732473055,-0.0939194082677896,16818,11729
11730,Home,-0.9922584615385054,-78.47364218181859,5842,11730
11731,Home,-0.3634290384615578,-78.54795838636404,5842,11731
11732,Other,-0.9921965515896116,0.0352502198214761,5842,11732
11733,Home,-0.0592492733101447,-0.0088911189743806,25689,11733
11734,Work,-0.213212884615358,-78.56571120454586,1977,11734
11735,,-0.8380898076923289,-78.49186211363677,5279,11735
11736,Home,-0.0772922046844176,0.4994348917495108,5342,11736
11737,Home,-96.4075384615392,43.55797386363659,25789,11737
11738,,1.9231971430390875,0.6521935530684206,26129,11738
11739,Work,-0.2509112068077513,0.6785660684113737,23591,11739
11740,Work,-1.918278946769289,0.0045063692068096,23462,11740
11741,Other,0.1953228846155894,0.5426700227272326,25522,11741
11742,Home,-0.126003634657894,0.1571787735713322,25219,11742
11743,,0.2071296322582626,0.5874090614644117,30900,11743
11744,Home,-0.6285244230769224,-78.5166289318186,18598,11744
11745,Home,0.7501949873077018,0.5055470738295391,18598,11745
11746,Home,12.68410153904722,-1.4636517885056362,29068,11746
11747,Home,-0.0314749999999776,-78.58718931818224,7603,11747
11748,,-0.0435832676689651,-0.0056380196051203,30792,11748
11749,,-0.3340207589812256,0.6650437726215879,30792,11749
11750,Home,0.4244059211210924,-0.0111007344993717,4504,11750
11751,,-0.1951748076922851,-78.56784297727313,9108,11751
11753,Other,-0.1143344230769398,-78.5773968409095,7275,11753
11754,,-0.9120078311730402,-0.1138052573272774,7275,11754
11755,,-0.1139097283461382,-0.0011037933000098,7275,11755
11756,Home,0.2506814902963657,0.5304136438803227,4556,11756
11757,,0.0549996153846197,-78.59740904545495,11514,11757
11758,,19.8832701833448,2.987093957099143,32229,11758
11759,Home,0.0808865384615602,-78.60046840909132,12120,11759
11760,Home,0.0773275244770466,-0.0006489192843194,12120,11760
11761,Home,-0.7407731537098092,0.1083170019767468,13926,11761
11762,,-1.5188740373740206,-0.0435828952626789,29078,11762
11763,,0.098146923076953,-78.60250827272768,17991,11763
11764,Home,0.1002693792308259,0.0053072219545313,17991,11764
11765,Home,-0.7183675335944666,0.7221176752990103,11243,11765
11766,,-0.699754038461561,-78.50821088636404,1465,11766
11767,,0.7631819133846703,0.4378414562863649,1465,11767
11768,,-0.7014676795000668,0.7963243373636278,1465,11768
11769,Home,0.4793778773269016,0.4776197098159063,1465,11769
11770,Home,-0.4222349730278666,0.6700525703870822,1465,11770
11771,,-0.2614100144038992,0.1129459201454358,3624,11771
11772,Other,0.7562210024038493,0.5198547318568226,23381,11772
11773,,3.0247650098066208,0.6725257641889828,23381,11773
11774,Home,0.0436794412884607,0.5495789057431915,22870,11774
11775,,-0.2443589830099659,0.8269112767143687,28025,11775
11776,Home,-1.0415032141195968,0.0992100752551784,23838,11776
11777,Work,-0.1681663557114781,0.078795291420455,20689,11777
11778,Home,0.2099513498846558,0.3536129047295316,20689,11778
11779,,-0.0965849999999916,-78.57949450000041,5829,11779
11780,,-0.0961250601120382,0.5055664445408933,5829,11780
11781,,-0.6160340574615577,0.1906724803386413,8771,11781
11782,Home,-0.209888461538433,0.2663643181818204,8771,11782
11783,,0.6301935567177291,0.4404148635539125,31251,11783
11784,Work,-0.0901538461538772,-78.58025454545495,5770,11784
11785,,-0.0876702045961624,0.4389759231181781,5770,11785
11786,Work,-0.6634250000000131,-78.51250431818224,16154,11786
11787,Work,-0.2650161538461369,-78.55958900000041,16154,11787
11788,,2.2735942253654304,0.7279289681500154,20465,11788
11789,Other,-0.6704032692307828,-78.51167961363677,4310,11789
11790,Work,0.0125086927115129,0.440833958713636,21539,11790
11791,Home,-0.5752161402472009,0.0840971117669851,21539,11791
11792,,0.0614463333845973,-0.0083033909886348,2939,11792
11793,Home,1.5799132692307452,-78.77762611363679,15079,11793
11794,Home,0.1591523076922917,-78.60971800000041,15079,11794
11795,,1.5769801843461673,0.4027105867409105,15079,11795
11796,,-1.043262506781029,-0.0813000803772601,26355,11796
11797,,-0.0556250000000296,-78.58433522727313,12308,11797
11798,,-0.1178288461538566,0.4699874999999883,12308,11798
11799,Other,0.3947807692308151,0.5587781818181686,12308,11799
11800,,0.8199739230299276,0.4359755028378025,31587,11800
11801,,0.1216888461538318,-78.60529050000041,8770,11801
11802,Home,0.4792007692307812,-78.64754190909133,8770,11802
11803,,0.1212691063460661,0.6030053143613561,8770,11803
11804,,-0.4369764558653651,0.6937264016954426,8770,11804
11805,Home,-0.5776303846153824,-78.5226436818186,15379,11805
11806,Home,0.026769230769215,-78.59407272727313,5054,11806
11807,,-0.0331838461538573,-78.58698736363677,8369,11807
11808,,-0.2233124999999801,-78.56451761363677,8355,11808
11809,Work,-0.007291740344793,0.4719460593028488,26268,11809
11810,Home,-0.2999098076923469,-78.55546520454587,8885,11810
11811,Home,0.1642619230769056,-78.61032186363677,8885,11811
11812,,-0.300262474326909,0.6178822900136344,8885,11812
11813,Home,-0.3572628207279448,0.6887058852748434,8885,11813
11814,Home,-0.2099611538461276,-78.56609550000042,10536,11814
11815,,-0.3843477753882935,-78.54548617199998,10536,11815
11816,,-0.2156939985961558,0.0252490992022656,10536,11816
11817,Home,-0.4662010561733126,0.1138406813524451,10536,11817
11818,Home,-0.0280901923077274,-78.58758934090949,7803,11818
11819,,0.8622153846154184,-78.69280727272769,7803,11819
11820,,1.947394489445456,0.3350040492686337,7803,11820
11822,Other,-0.2195023076923344,-78.56496790909132,9396,11822
11823,,-0.2177653365817322,0.4400356406446116,9396,11823
11824,Home,-0.1155443599364293,0.8699523495002233,34317,11824
11825,Home,-1.1213891369488909,0.0982100114746718,26526,11825
11829,Home,-1.1116551923077316,-78.45953165909131,143,11829
11830,,-1.114558969480838,0.1162062013522693,143,11830
11831,,-1.1814332433178931,-0.0484696283676687,143,11831
11832,Home,-0.7913135464132698,0.0533248592506719,14243,11832
11833,,-0.0546267745281065,-78.58445319937435,20106,11833
11834,,-0.0555893799038236,0.5256942721363694,20106,11834
11835,,-0.2067979065384121,0.6172815989659112,20106,11835
11836,,0.1234749999999935,0.0030922727272685,20640,11836
11837,,-0.116961538461525,-0.0074700000000114,20640,11837
11838,Work,-0.0409117307692299,-78.58607406818221,3384,11838
11839,,-0.0391022372308381,0.8015707661590786,3384,11839
11840,,-0.1437980882669658,0.5394880865332844,3384,11840
11841,Other,-1.7480890384615548,-78.38431675000042,17843,11841
11842,,126.42013201244744,-9.27302315836675,7680,11842
11843,Home,0.2776490384615219,-78.62372215909132,10579,11843
11844,Home,-0.0827526923077139,-78.58112922727314,12673,11844
11845,Home,-0.5015903997634745,0.9492169598286974,9920,11845
11846,,0.0022037030913242,0.8529127023436812,9920,11846
11847,Home,0.614369423076898,-78.66351638636404,7421,11847
11848,Home,-0.4256161538461361,-78.54060900000042,7421,11848
11849,Home,0.1915401923076912,-78.61354565909133,7421,11849
11850,Home,0.0207321153845843,-78.59335925000042,7421,11850
11851,Other,0.0388861824298479,0.6147268566238072,7421,11851
11852,Work,-0.2067080769230762,-78.56647995454587,18213,11852
11853,,-0.7196878103845843,-0.1106362577750022,18213,11853
11854,Home,0.7817577150962003,0.5191584644204537,18213,11854
11855,Home,-0.2694688555540648,0.1764908304268634,18213,11855
11856,Other,19.028852720196834,2.9679701450196454,31905,11856
11857,Home,0.3064431476922905,0.0831659585227295,22799,11857
11858,,1.0412596153846354,-78.71396704545496,3072,11858
11859,,1.0781227575961283,0.4871302891022782,3072,11859
11860,,13.04149982217325,-1.1683862954378228,29521,11860
11863,,-0.1313437370277663,0.5244015333327369,29062,11863
11864,,0.5394511735540243,-78.65466241142045,3752,11864
11865,,0.5430994103269432,0.5713985204636365,3752,11865
11866,Work,0.4909151302307081,0.532822512188621,3752,11866
11867,Home,-0.0632854119482222,0.615932105877096,3752,11867
11868,,0.0880142444038136,0.0014971558818062,23324,11868
11869,,-0.0490950336730509,0.4364927595340898,1340,11869
11870,Home,0.0347528863077294,-0.0087340263045506,7217,11870
11871,,1.8460415553653653,0.0483338169076189,31749,11871
11872,Home,-0.1294505769230498,-78.57561038636405,15210,11872
11873,,0.0888106506129648,0.4534868225455268,15210,11873
11874,Work,-0.0221192307692585,-78.5882950000004,8341,11874
11875,,-0.7404653846153603,-78.50339954545497,10376,11875
11876,,-0.741209615384543,0.7121802272727191,10376,11876
11877,Home,-0.6871895423308633,0.7284414402463218,28574,11877
11878,Other,2.3483045549810297,0.6548285186290737,29333,11878
11879,Other,2.2451732113839893,0.679718199101361,29333,11879
11880,Work,0.1984836538461425,-78.61436625000042,8001,11880
11881,,-0.4557172207519808,0.7383800914341753,8001,11881
11882,,0.2192082540964342,0.5828302563591429,8418,11882
11883,Work,-0.6222745213076766,0.2019923898306731,30198,11883
11884,,-0.0819836494329986,-0.0051937787370448,31547,11884
11885,Home,-0.3516392307692502,-78.54935172727313,13119,11885
11886,,-0.163598076923063,-78.57157477272769,13119,11886
11887,Work,-0.2732025072884464,0.7546162724954613,13119,11887
11888,Work,-0.3431250084924996,0.725551969625733,13119,11888
11889,Other,0.0775894559687224,0.6266043646768922,3691,11889
11890,Work,0.2137515656816071,0.5870304213990253,24058,11890
11891,Home,-0.7600655738364778,-0.1284847164695958,13169,11891
11892,,-0.570071459726903,-78.52353700930541,3225,11892
11893,Home,-0.5071459310384889,0.0584742360545482,3225,11893
11894,Home,1.5445901626764051,0.6531257352604638,3225,11894
11895,Home,0.4251663700268525,-0.0056995427455933,3225,11895
11896,,0.2630720635549933,-78.62199942569328,20086,11896
11897,,0.2644541944615381,0.5016273804681691,20086,11897
11898,,-0.0749228445192571,0.8626585697590898,20086,11898
11899,,0.1489237766408783,0.6045256697318763,33685,11899
11900,Home,126.29037775025566,-9.11438706855889,29338,11900
11901,Work,-0.0642278846153793,-78.58331852272768,3789,11901
11902,,-0.0641410875768996,-0.0084073615295469,3789,11902
11903,,-0.4228011538461297,-78.54094168181858,16430,11903
11904,Home,0.84751980769234,-78.69107052272768,1932,11904
11905,,0.847580031576886,0.4177071775090939,1932,11905
11906,,-0.1045763036501202,-78.57855007320539,20136,11906
11907,,-0.1026479754807723,0.7920487351409096,20136,11907
11908,Home,-0.7620578500577392,0.7940238456272726,20136,11908
11909,Home,-0.1316273449866957,0.4815471483902322,20136,11909
11910,Home,1.969204999999989,-78.82363331818223,13191,11910
11911,Home,-0.1868991115414965,0.111397021946758,20358,11911
11912,,0.5594780231776031,0.4416279535401773,7130,11912
11913,,0.3511238861684791,-78.63240555018396,9878,11913
11914,,0.3535794126338542,0.2621231543364237,9878,11914
11915,,126.47019452959988,-9.27271893349566,9878,11915
11916,Other,0.1549703846154027,-78.60922377272767,2927,11916
11917,Home,-1.733987307692335,-78.38598331818224,2927,11917
11918,Home,-1.7458725485961295,-0.0154874163227348,2927,11918
11919,Home,-0.4790054219016992,0.0787113579836562,27115,11919
11920,,0.4375493516844229,0.0026311088692181,27115,11920
11921,Home,-0.2662019230769076,-78.55944886363677,14795,11921
11922,,-0.2094387978077038,0.8468782666159099,21132,11922
11923,Home,-0.0619999999999898,-78.58358181818222,3001,11923
11924,,-0.0628418888654148,0.4394258121681838,3001,11924
11925,Home,-0.0204210376194644,0.4696067463267919,3001,11925
11926,,0.1514056232936505,0.5328809713775612,3001,11926
11927,Home,-1.513940192307707,-78.41198888636404,8512,11927
11928,Home,-1.513898997060152,-0.0265110538549446,8512,11928
11929,Home,0.4386005845902754,0.0049607268892128,8512,11929
11930,,-0.7040415384615173,-78.5077041818186,9175,11930
11931,,-0.7054894202603825,-0.1246599016541991,9175,11931
11932,,-0.0465727668776953,-78.58540503664214,20197,11932
11933,Home,-0.129917836711518,0.0005266407431844,20197,11933
11934,,0.2835078846153908,-78.62441456818223,2516,11934
11935,Work,0.2983203817052139,0.2892778181453387,2516,11935
