,vendor_id,customer_id,rating
5759,66,2684.0,4.0
5760,18,4189.0,5.0
5761,14,22731.0,5.0
5762,20,12837.0,5.0
5763,66,17712.0,5.0
5764,18,5380.0,3.0
5765,63,25566.0,3.0
5766,23,4445.0,4.0
5767,86,23517.0,5.0
5768,5,12185.0,5.0
5769,73,22811.0,5.0
5770,22,11237.0,5.0
5771,27,10884.0,5.0
5772,27,13087.0,5.0
5773,79,1771.0,5.0
5774,21,21226.0,4.0
5775,14,1881.0,5.0
5776,14,22731.0,5.0
5777,24,10522.0,5.0
5778,79,18653.0,5.0
5779,85,15775.0,4.0
5780,18,19265.0,5.0
5781,21,6845.0,5.0
5782,24,12655.0,4.0
5783,20,7174.0,5.0
5784,61,3075.0,5.0
5785,74,25571.0,5.0
5786,83,3522.0,3.0
5787,84,365.0,5.0
5788,79,16114.0,5.0
5789,24,3649.0,4.0
5790,82,9703.0,4.0
5791,30,3471.0,5.0
5792,84,25569.0,4.0
5793,34,22632.0,2.0
5794,79,3547.0,5.0
5795,73,20042.0,5.0
5796,61,21281.0,3.0
5797,68,15754.0,4.0
5798,80,4692.0,4.0
5799,81,1313.0,1.0
5800,56,11744.0,5.0
5801,79,10379.0,5.0
5802,85,1534.0,2.0
5803,79,21585.0,5.0
5804,49,2432.0,4.0
5805,24,4476.0,5.0
5806,68,17615.0,5.0
5807,42,1947.0,5.0
5808,73,10007.0,4.0
5809,80,6513.0,1.0
5810,30,2932.0,5.0
5811,14,1357.0,5.0
5812,79,4142.0,5.0
5813,68,6338.0,5.0
5814,4,2088.0,5.0
5815,14,1357.0,5.0
5816,73,25200.0,5.0
5817,73,6458.0,5.0
5818,73,12852.0,5.0
5819,59,6627.0,1.0
5820,80,16318.0,5.0
5821,18,4981.0,4.0
5822,48,11417.0,5.0
5823,18,12853.0,5.0
5824,74,7150.0,5.0
5825,14,5962.0,4.0
5826,35,3401.0,5.0
5827,80,15176.0,2.0
5828,43,23573.0,4.0
5829,79,21279.0,5.0
5830,81,18354.0,4.0
5831,27,6844.0,5.0
5832,26,6647.0,5.0
5833,18,2186.0,3.0
5834,47,23988.0,5.0
5835,80,25582.0,5.0
5836,36,11687.0,5.0
5837,73,5237.0,5.0
5838,24,2603.0,5.0
5839,73,9230.0,5.0
5840,14,6539.0,5.0
5841,87,1793.0,5.0
5842,74,19402.0,5.0
5843,59,1148.0,3.0
5844,14,15473.0,5.0
5845,79,24873.0,3.0
5846,85,6115.0,5.0
5847,14,2.0,5.0
5848,22,12277.0,5.0
5849,21,2458.0,5.0
5850,14,11371.0,5.0
5851,24,7035.0,5.0
5852,18,11208.0,5.0
5853,33,2326.0,5.0
5854,74,5217.0,5.0
5855,18,6366.0,5.0
5856,18,12627.0,5.0
5857,4,7879.0,5.0
5858,87,22405.0,4.0
5859,14,1868.0,5.0
5860,8,7844.0,5.0
5861,18,3952.0,5.0
5862,41,13377.0,5.0
5863,24,23879.0,5.0
5864,18,7631.0,4.0
5865,63,9516.0,5.0
5866,25,2335.0,5.0
5867,18,7300.0,5.0
5868,4,1451.0,1.0
5869,43,16248.0,5.0
5870,85,24968.0,5.0
5871,36,17639.0,5.0
5872,20,10486.0,5.0
5873,81,901.0,5.0
5874,89,3670.0,4.0
5875,74,12450.0,5.0
5876,73,4224.0,1.0
5877,88,22984.0,5.0
5878,73,5550.0,5.0
5879,4,7096.0,1.0
5880,47,22629.0,5.0
5881,61,6992.0,5.0
5882,74,2651.0,5.0
5883,79,12407.0,4.0
5884,35,135.0,1.0
5885,83,5952.0,5.0
5886,7,1498.0,4.0
5887,82,14786.0,5.0
5888,26,23586.0,5.0
5889,22,15.0,5.0
5890,34,25595.0,5.0
5891,59,23744.0,5.0
5892,14,17526.0,5.0
5893,74,381.0,5.0
5894,18,19634.0,5.0
5895,21,659.0,5.0
5896,22,8649.0,5.0
5897,10,79.0,4.0
5898,80,4859.0,5.0
5899,82,24450.0,3.0
5900,22,14238.0,4.0
5901,74,12939.0,5.0
5902,0,15772.0,5.0
5903,73,12942.0,5.0
5904,73,25601.0,5.0
5905,4,14975.0,5.0
5906,82,7587.0,5.0
5907,87,10265.0,5.0
5908,41,24360.0,5.0
5909,82,5974.0,5.0
5910,16,13941.0,5.0
5911,14,2418.0,4.0
5912,18,22120.0,5.0
5913,20,7178.0,5.0
5914,42,3294.0,5.0
5915,18,9938.0,4.0
5916,4,12291.0,5.0
5917,87,17043.0,5.0
5918,81,6543.0,5.0
5919,4,2913.0,5.0
5920,52,6210.0,5.0
5921,43,11170.0,5.0
5922,67,18153.0,5.0
5923,12,7607.0,5.0
5924,54,8442.0,5.0
5925,54,10407.0,5.0
5926,2,185.0,5.0
5927,72,436.0,5.0
5928,54,21982.0,2.0
5929,54,7587.0,5.0
5930,16,13790.0,5.0
5931,52,1131.0,5.0
5932,30,3460.0,4.0
5933,12,19833.0,5.0
5934,74,4087.0,5.0
5935,74,23262.0,5.0
5936,18,10609.0,5.0
5937,54,5140.0,5.0
5938,54,20568.0,5.0
5939,27,11021.0,5.0
5940,89,23173.0,3.0
5941,51,22276.0,5.0
5942,89,24925.0,5.0
5943,27,25606.0,4.0
5944,27,1012.0,5.0
5945,27,12354.0,5.0
5946,89,14946.0,5.0
5947,43,22504.0,5.0
5948,20,20186.0,5.0
5949,10,25599.0,4.0
5950,73,10758.0,5.0
5951,89,24595.0,5.0
5952,63,6158.0,5.0
5953,89,6836.0,5.0
5954,25,22999.0,5.0
5955,27,5725.0,5.0
5956,51,23443.0,4.0
5957,64,19355.0,5.0
5958,90,14439.0,4.0
5959,27,3954.0,5.0
5960,26,24477.0,5.0
5961,27,6368.0,4.0
5962,27,12444.0,5.0
5963,27,25612.0,5.0
5964,51,19005.0,5.0
5965,23,20964.0,5.0
5966,26,25609.0,3.0
5967,90,12637.0,5.0
5968,84,15649.0,4.0
5969,51,25615.0,5.0
5970,43,13236.0,5.0
5971,30,10027.0,2.0
5972,72,371.0,5.0
5973,88,3761.0,4.0
5974,73,1469.0,4.0
5975,59,18767.0,5.0
5976,74,21214.0,5.0
5977,80,2555.0,4.0
5978,73,6380.0,1.0
5979,18,21157.0,5.0
5980,89,14084.0,5.0
5981,73,10777.0,5.0
5982,73,2517.0,5.0
5983,41,4358.0,5.0
5984,80,4015.0,5.0
5985,71,25470.0,2.0
5986,25,6968.0,5.0
5987,74,25621.0,4.0
5988,74,6885.0,3.0
5989,32,9853.0,4.0
5990,10,7245.0,5.0
5991,22,22937.0,4.0
5992,29,10266.0,4.0
5993,79,22143.0,5.0
5994,21,15225.0,5.0
5995,3,343.0,5.0
5996,32,18447.0,5.0
5997,81,25028.0,5.0
5998,54,4189.0,5.0
5999,67,2760.0,5.0
6000,0,1941.0,5.0
6001,83,7955.0,2.0
6002,80,10216.0,5.0
6003,83,20539.0,5.0
6004,22,9115.0,5.0
6005,74,19262.0,5.0
6006,48,1532.0,5.0
6007,20,7174.0,3.0
6008,20,7746.0,5.0
6009,2,3344.0,5.0
6010,5,12543.0,1.0
6011,68,2275.0,3.0
6012,71,22140.0,2.0
6013,18,7845.0,5.0
6014,74,9672.0,5.0
6015,27,18767.0,5.0
6016,29,13709.0,5.0
6017,14,5844.0,5.0
6018,60,19509.0,3.0
6019,14,15579.0,5.0
6020,82,18837.0,5.0
6021,85,18496.0,5.0
6022,81,15101.0,4.0
6023,14,18692.0,5.0
6024,87,3277.0,3.0
6025,18,3300.0,5.0
6026,6,1148.0,5.0
6027,4,3096.0,5.0
6028,80,7441.0,5.0
6029,14,23700.0,5.0
6030,80,19682.0,1.0
6031,87,18016.0,5.0
6032,14,5760.0,5.0
6033,35,25560.0,4.0
6034,14,19833.0,5.0
6035,8,74.0,5.0
6036,18,4201.0,5.0
6037,22,25641.0,5.0
6038,29,804.0,5.0
6039,14,9053.0,5.0
6040,3,868.0,5.0
6041,1,22615.0,5.0
6042,89,1397.0,5.0
6043,24,3125.0,5.0
6044,74,22117.0,5.0
6045,83,22977.0,5.0
6046,68,12355.0,5.0
6047,30,21840.0,5.0
6048,73,18432.0,4.0
6049,29,13799.0,5.0
6050,14,15193.0,5.0
6051,87,22848.0,3.0
6052,79,5223.0,5.0
6053,5,21316.0,1.0
6054,24,10009.0,4.0
6055,16,1952.0,5.0
6056,60,2934.0,5.0
6057,86,10261.0,5.0
6058,18,2648.0,5.0
6059,14,24197.0,4.0
6060,18,4359.0,5.0
6061,33,1829.0,4.0
6062,5,17939.0,1.0
6063,38,3693.0,3.0
6064,10,15126.0,5.0
6065,33,8984.0,5.0
6066,74,4096.0,5.0
6067,24,2603.0,5.0
6068,83,22977.0,5.0
6069,41,16354.0,3.0
6070,56,25369.0,5.0
6071,73,3651.0,4.0
6072,87,1649.0,5.0
6073,41,16812.0,5.0
6074,25,11218.0,5.0
6075,22,17505.0,5.0
6076,3,5748.0,2.0
6077,68,2567.0,5.0
6078,30,7671.0,5.0
6079,73,16980.0,5.0
6080,33,6366.0,3.0
6081,74,5217.0,5.0
6082,5,8199.0,5.0
6083,14,6008.0,5.0
6084,25,12902.0,5.0
6085,29,23250.0,5.0
6086,82,11941.0,5.0
6087,41,8689.0,5.0
6088,38,9442.0,5.0
6089,35,11004.0,5.0
6090,14,25655.0,4.0
6091,48,2696.0,1.0
6092,18,4255.0,5.0
6093,24,21183.0,4.0
6094,28,408.0,5.0
6095,14,4581.0,5.0
6096,14,22993.0,5.0
6097,79,20581.0,5.0
6098,21,3654.0,5.0
6099,68,25642.0,1.0
6100,68,2517.0,5.0
6101,79,20309.0,5.0
6102,80,5002.0,5.0
6103,3,929.0,5.0
6104,64,4506.0,5.0
6105,79,12028.0,5.0
6106,20,4464.0,5.0
6107,3,7655.0,5.0
6108,23,23748.0,5.0
6109,85,25659.0,1.0
6110,73,4215.0,5.0
6111,84,1301.0,2.0
6112,21,6250.0,5.0
6113,7,4189.0,5.0
6114,85,18816.0,5.0
6115,14,5256.0,5.0
6116,82,13187.0,3.0
6117,61,3556.0,5.0
6118,14,25231.0,5.0
6119,74,20810.0,3.0
6120,8,6174.0,1.0
6121,64,557.0,5.0
6122,14,11371.0,1.0
6123,20,454.0,5.0
6124,49,25667.0,5.0
6125,25,25667.0,5.0
6126,43,21125.0,5.0
6127,42,7839.0,5.0
6128,56,17098.0,5.0
6129,41,22679.0,5.0
6130,70,2268.0,5.0
6131,2,15875.0,5.0
6132,12,19041.0,5.0
6133,52,946.0,5.0
6134,52,76.0,5.0
6135,66,11162.0,5.0
6136,75,22144.0,3.0
6137,12,3802.0,5.0
6138,12,16087.0,5.0
6139,38,41.0,3.0
6140,66,2590.0,5.0
6141,41,10176.0,5.0
6142,16,5954.0,5.0
6143,3,3184.0,5.0
6144,22,364.0,3.0
6145,70,1514.0,5.0
6146,25,21601.0,5.0
6147,5,8.0,5.0
6148,74,25670.0,4.0
6149,34,25492.0,5.0
6150,12,3504.0,3.0
6151,2,16554.0,5.0
6152,22,1974.0,5.0
6153,34,8819.0,4.0
6154,17,22777.0,5.0
6155,0,22071.0,5.0
6156,18,11335.0,5.0
6157,25,20390.0,5.0
6158,11,10528.0,3.0
6159,89,25454.0,5.0
6160,14,34.0,5.0
6161,34,10786.0,4.0
6162,18,4037.0,2.0
6163,27,24341.0,5.0
6164,14,11225.0,5.0
6165,27,22513.0,5.0
6166,27,22792.0,4.0
6167,14,785.0,5.0
6168,27,10348.0,5.0
6169,86,16408.0,1.0
6170,23,17259.0,5.0
6171,81,8398.0,5.0
6172,12,19041.0,5.0
6173,81,18698.0,5.0
6174,48,14786.0,5.0
6175,81,1741.0,5.0
6176,25,9644.0,2.0
6177,90,4147.0,5.0
6178,35,17993.0,3.0
6179,22,10273.0,5.0
6180,90,25426.0,5.0
6181,48,16248.0,5.0
6182,27,13007.0,4.0
6183,27,25375.0,4.0
6184,14,5351.0,5.0
6185,48,23901.0,4.0
6186,27,9110.0,5.0
6187,50,810.0,5.0
6188,5,23182.0,3.0
6189,64,19744.0,5.0
6190,69,6630.0,5.0
6191,0,13790.0,5.0
6192,87,11178.0,5.0
6193,20,19454.0,4.0
6194,79,22546.0,3.0
6195,23,20557.0,4.0
6196,74,8442.0,5.0
6197,85,5499.0,5.0
6198,81,3469.0,5.0
6199,68,21387.0,5.0
6200,80,10203.0,5.0
6201,73,4397.0,3.0
6202,73,7328.0,5.0
6203,82,539.0,5.0
6204,8,74.0,5.0
6205,68,6365.0,4.0
6206,79,23313.0,5.0
6207,82,8568.0,5.0
6208,45,11897.0,5.0
6209,87,909.0,4.0
6210,80,16285.0,5.0
6211,90,660.0,5.0
6212,35,6667.0,5.0
6213,18,7324.0,5.0
6214,20,4255.0,5.0
6215,79,11249.0,5.0
6216,28,16348.0,5.0
6217,90,660.0,5.0
6218,82,7498.0,5.0
6219,22,11638.0,5.0
6220,0,1040.0,5.0
6221,18,20306.0,4.0
6222,25,7795.0,5.0
6223,86,24656.0,5.0
6224,80,18087.0,5.0
6225,7,12852.0,5.0
6226,79,21612.0,5.0
6227,74,25686.0,5.0
6228,24,6072.0,5.0
6229,14,5466.0,4.0
6230,18,10715.0,5.0
6231,21,10522.0,1.0
6232,64,18983.0,5.0
6233,20,3853.0,2.0
6234,61,15815.0,4.0
6235,80,6113.0,5.0
6236,25,11296.0,3.0
6237,86,25213.0,2.0
6238,82,22504.0,5.0
6239,21,3307.0,5.0
6240,47,7429.0,5.0
6241,35,23106.0,5.0
6242,18,3952.0,5.0
6243,56,18149.0,5.0
6244,42,13361.0,5.0
6245,24,4483.0,4.0
6246,87,1221.0,4.0
6247,27,16182.0,5.0
6248,82,18177.0,5.0
6249,59,12354.0,1.0
6250,24,19254.0,4.0
6251,18,19744.0,5.0
6252,74,4999.0,5.0
6253,41,25705.0,5.0
6254,21,18460.0,5.0
6255,18,16318.0,5.0
6256,51,9761.0,4.0
6257,83,13066.0,1.0
6258,10,8136.0,4.0
6259,74,2564.0,5.0
6260,20,23992.0,5.0
6261,26,12549.0,1.0
6262,87,904.0,4.0
6263,29,2283.0,5.0
6264,14,6632.0,5.0
6265,24,21665.0,5.0
6266,73,2898.0,5.0
6267,85,8965.0,5.0
6268,80,752.0,4.0
6269,85,15350.0,5.0
6270,18,22013.0,5.0
6271,89,25710.0,5.0
6272,18,21251.0,5.0
6273,25,25714.0,5.0
6274,80,12065.0,5.0
6275,24,19349.0,5.0
6276,56,10524.0,5.0
6277,74,10524.0,3.0
6278,54,20195.0,5.0
6279,73,5400.0,5.0
6280,18,9974.0,5.0
6281,87,4854.0,5.0
6282,86,23635.0,5.0
6283,45,2673.0,4.0
6284,14,7310.0,5.0
6285,24,3440.0,5.0
6286,24,12095.0,3.0
6287,68,5668.0,5.0
6288,18,25448.0,5.0
6289,7,1644.0,5.0
6290,4,25550.0,4.0
6291,87,16412.0,2.0
6292,41,10992.0,5.0
6293,14,11371.0,5.0
6294,14,8267.0,5.0
6295,90,4717.0,5.0
6296,82,20382.0,5.0
6297,14,23271.0,4.0
6298,61,18061.0,5.0
6299,87,10188.0,5.0
6300,10,6633.0,5.0
6301,82,25722.0,5.0
6302,14,24871.0,5.0
6303,52,24536.0,5.0
6304,82,9807.0,5.0
6305,14,11233.0,3.0
6306,35,5236.0,5.0
6307,74,23582.0,5.0
6308,78,9499.0,1.0
6309,31,23400.0,1.0
6310,85,16812.0,5.0
6311,43,23337.0,4.0
6312,81,2170.0,3.0
6313,56,25728.0,1.0
6314,42,12100.0,5.0
6315,52,910.0,5.0
6316,1,23262.0,5.0
6317,16,529.0,5.0
6318,42,904.0,3.0
6319,29,5368.0,4.0
6320,2,7276.0,5.0
6321,72,10092.0,5.0
6322,81,11769.0,4.0
6323,20,6547.0,4.0
6324,54,21298.0,4.0
6325,72,1050.0,4.0
6326,16,2251.0,5.0
6327,52,24882.0,5.0
6328,38,402.0,5.0
6329,70,1514.0,5.0
6330,2,1162.0,5.0
6331,67,433.0,5.0
6332,74,23276.0,5.0
6333,10,9644.0,4.0
6334,20,22380.0,5.0
6335,2,11297.0,4.0
6336,66,2590.0,4.0
6337,8,4147.0,4.0
6338,20,12094.0,4.0
6339,12,17882.0,3.0
6340,12,19041.0,5.0
6341,67,1040.0,5.0
6342,72,804.0,5.0
6343,77,18869.0,5.0
6344,34,12085.0,5.0
6345,84,8366.0,5.0
6346,23,15645.0,5.0
6347,24,9482.0,5.0
6348,16,22937.0,5.0
6349,3,17224.0,5.0
6350,54,1881.0,5.0
6351,5,1639.0,5.0
6352,16,741.0,4.0
6353,0,16777.0,5.0
6354,89,15893.0,5.0
6355,81,22011.0,5.0
6356,10,7844.0,5.0
6357,27,9094.0,5.0
6358,32,9782.0,3.0
6359,38,41.0,3.0
6360,20,12554.0,5.0
6361,66,946.0,5.0
6362,24,4037.0,5.0
6363,89,8836.0,5.0
6364,58,9110.0,5.0
6365,27,23237.0,5.0
6366,81,13755.0,5.0
6367,14,12990.0,5.0
6368,35,11162.0,5.0
6369,40,5494.0,5.0
6370,76,7147.0,4.0
6371,35,7276.0,5.0
6372,67,11420.0,5.0
6373,18,23324.0,5.0
6374,27,3264.0,5.0
6375,22,12269.0,4.0
6376,63,18098.0,5.0
6377,49,1312.0,5.0
6378,31,20959.0,5.0
6379,69,557.0,5.0
6380,24,13885.0,5.0
6381,51,7347.0,4.0
6382,64,6913.0,5.0
6383,73,19685.0,3.0
6384,5,22144.0,1.0
6385,86,10073.0,5.0
6386,80,22241.0,5.0
6387,58,3880.0,5.0
6388,52,20237.0,5.0
6389,79,3742.0,5.0
6390,90,19336.0,5.0
6391,26,25737.0,5.0
6392,67,15.0,5.0
6393,51,13932.0,4.0
6394,20,6084.0,5.0
6395,27,11348.0,5.0
6396,42,4227.0,5.0
6397,51,24654.0,3.0
6398,27,5265.0,5.0
6399,27,24347.0,4.0
6400,14,13860.0,5.0
6401,67,12128.0,5.0
6402,67,19713.0,5.0
6403,14,24607.0,5.0
6404,27,17913.0,5.0
6405,24,5864.0,5.0
6406,5,8301.0,5.0
6407,86,24105.0,5.0
6408,74,2189.0,2.0
6409,18,19744.0,5.0
6410,66,4444.0,5.0
6411,27,5680.0,5.0
6412,14,11225.0,5.0
6413,5,1138.0,5.0
6414,89,25743.0,5.0
6415,89,15408.0,5.0
6416,43,14278.0,5.0
6417,90,3657.0,2.0
6418,24,24889.0,4.0
6419,21,2517.0,5.0
6420,73,12094.0,2.0
6421,27,24236.0,5.0
6422,31,2058.0,5.0
6423,14,2109.0,5.0
6424,35,17993.0,4.0
6425,20,13176.0,4.0
6426,85,3761.0,4.0
6427,29,972.0,5.0
6428,27,2845.0,5.0
6429,32,9924.0,5.0
6430,10,7096.0,4.0
6431,90,9759.0,5.0
6432,14,11225.0,5.0
6433,89,1232.0,5.0
6434,25,17931.0,5.0
6435,27,25066.0,5.0
6436,27,3599.0,5.0
6437,29,16835.0,5.0
6438,54,6494.0,5.0
6439,74,6073.0,5.0
6440,27,7957.0,5.0
6441,74,3455.0,5.0
6442,74,14295.0,3.0
6443,79,2585.0,5.0
6444,87,8442.0,5.0
6445,77,22876.0,5.0
6446,20,7072.0,5.0
6447,30,3471.0,5.0
6448,14,16947.0,5.0
6449,20,7174.0,2.0
6450,59,20926.0,5.0
6451,18,4276.0,5.0
6452,85,25085.0,4.0
6453,78,13057.0,5.0
6454,74,20771.0,5.0
6455,80,19454.0,5.0
6456,59,21281.0,4.0
6457,80,3153.0,5.0
6458,83,22013.0,5.0
6459,30,24548.0,5.0
6460,23,12510.0,5.0
6461,63,20633.0,5.0
6462,7,7410.0,3.0
6463,36,19260.0,4.0
6464,73,2570.0,1.0
6465,74,20444.0,5.0
6466,39,25761.0,5.0
6467,18,18658.0,5.0
6468,20,7410.0,4.0
6469,79,3634.0,5.0
6470,36,4140.0,5.0
6471,14,23742.0,5.0
6472,87,3826.0,5.0
6473,87,6091.0,5.0
6474,82,13236.0,5.0
6475,31,20768.0,5.0
6476,90,4391.0,5.0
6477,80,19402.0,5.0
6478,21,10171.0,5.0
6479,24,4279.0,5.0
6480,35,3401.0,5.0
6481,68,2396.0,4.0
6482,5,6992.0,5.0
6483,74,6110.0,5.0
6484,73,7449.0,2.0
6485,24,3605.0,5.0
6486,1,1040.0,5.0
6487,22,18208.0,5.0
6488,7,25000.0,3.0
6489,14,7071.0,5.0
6490,18,4087.0,5.0
6491,7,9267.0,5.0
6492,80,2265.0,5.0
6493,86,11296.0,4.0
6494,18,20376.0,4.0
6495,86,16812.0,5.0
6496,35,1990.0,5.0
6497,24,11857.0,5.0
6498,29,4952.0,4.0
6499,24,18830.0,5.0
6500,14,7698.0,5.0
6501,79,19004.0,5.0
6502,41,14696.0,4.0
6503,73,25769.0,5.0
6504,24,23022.0,5.0
6505,87,2587.0,5.0
6506,18,9325.0,1.0
6507,14,3265.0,5.0
6508,4,910.0,5.0
6509,47,6781.0,1.0
6510,14,25375.0,5.0
6511,88,25771.0,4.0
6512,24,4409.0,4.0
6513,38,11029.0,5.0
6514,73,22117.0,5.0
6515,3,5047.0,5.0
6516,24,25435.0,1.0
6517,24,6064.0,4.0
6518,82,11960.0,5.0
6519,24,2603.0,5.0
6520,24,6250.0,5.0
6521,18,3559.0,5.0
6522,14,7032.0,5.0
6523,20,4480.0,5.0
6524,90,18682.0,5.0
6525,63,5984.0,5.0
6526,24,16170.0,5.0
6527,14,25710.0,4.0
6528,18,3952.0,5.0
6529,85,25714.0,1.0
6530,24,5550.0,5.0
6531,20,14769.0,4.0
6532,51,5872.0,1.0
6533,31,5517.0,4.0
6534,18,3658.0,5.0
6535,84,1758.0,5.0
6536,24,21041.0,5.0
6537,14,10483.0,5.0
6538,85,23137.0,5.0
6539,22,25007.0,3.0
6540,87,17934.0,5.0
6541,51,6113.0,1.0
6542,24,16129.0,4.0
6543,85,11629.0,5.0
6544,14,3842.0,5.0
6545,36,4464.0,4.0
6546,18,4649.0,5.0
6547,80,2652.0,3.0
6548,42,19756.0,5.0
6549,80,20326.0,5.0
6550,7,25777.0,4.0
6551,74,4842.0,3.0
6552,77,17931.0,1.0
6553,14,5960.0,5.0
6554,88,6368.0,4.0
6555,25,5186.0,5.0
6556,35,18381.0,5.0
6557,41,25552.0,5.0
6558,14,1377.0,5.0
6559,82,25249.0,5.0
6560,87,11947.0,3.0
6561,41,25779.0,5.0
6562,4,3265.0,5.0
6563,14,11225.0,5.0
6564,14,25684.0,5.0
6565,54,25761.0,5.0
6566,21,5095.0,5.0
6567,43,23991.0,5.0
6568,81,955.0,5.0
6569,54,17633.0,5.0
6570,12,435.0,5.0
6571,2,3045.0,5.0
6572,12,4227.0,4.0
6573,1,76.0,3.0
6574,29,329.0,5.0
6575,0,904.0,5.0
6576,66,946.0,5.0
6577,72,25785.0,5.0
6578,38,20002.0,1.0
6579,69,22575.0,5.0
6580,0,16141.0,5.0
6581,42,6061.0,5.0
6582,76,17886.0,5.0
6583,84,23517.0,5.0
6584,75,1469.0,1.0
6585,67,109.0,5.0
6586,18,8772.0,5.0
6587,3,17224.0,5.0
6588,24,8220.0,5.0
6589,81,480.0,5.0
6590,73,11573.0,5.0
6591,74,10696.0,5.0
6592,27,4792.0,5.0
6593,81,15652.0,4.0
6594,0,15840.0,4.0
6595,27,12393.0,5.0
6596,81,9122.0,4.0
6597,67,16434.0,3.0
6598,16,1498.0,5.0
6599,0,2921.0,3.0
6600,4,19838.0,5.0
6601,14,23638.0,5.0
6602,79,2857.0,5.0
6603,14,22981.0,5.0
6604,51,25342.0,5.0
6605,67,24.0,5.0
6606,14,20636.0,5.0
6607,27,15408.0,2.0
6608,89,7487.0,2.0
6609,14,20088.0,5.0
6610,35,15472.0,5.0
6611,34,15839.0,2.0
6612,86,1514.0,5.0
6613,26,785.0,5.0
6614,72,22876.0,5.0
6615,35,14355.0,5.0
6616,35,17993.0,4.0
6617,63,17043.0,5.0
6618,87,15930.0,5.0
6619,87,10914.0,5.0
6620,18,9204.0,5.0
6621,18,21689.0,5.0
6622,27,4970.0,5.0
6623,27,24347.0,4.0
6624,27,11537.0,5.0
6625,14,24607.0,5.0
6626,88,3214.0,5.0
6627,89,7538.0,5.0
6628,0,22634.0,5.0
6629,18,4223.0,5.0
6630,76,2708.0,4.0
6631,49,21392.0,5.0
6632,27,4187.0,4.0
6633,43,23160.0,5.0
6634,27,9614.0,4.0
6635,49,14142.0,5.0
6636,59,22874.0,4.0
6637,43,14278.0,5.0
6638,83,21737.0,5.0
6639,74,5243.0,5.0
6640,90,2416.0,3.0
6641,36,20625.0,5.0
6642,14,24472.0,5.0
6643,85,8592.0,4.0
6644,74,10094.0,5.0
6645,74,1644.0,5.0
6646,56,12577.0,5.0
6647,18,2143.0,5.0
6648,18,2564.0,5.0
6649,10,192.0,5.0
6650,44,24852.0,5.0
6651,27,12832.0,4.0
6652,41,10176.0,5.0
6653,73,18282.0,5.0
6654,54,9940.0,1.0
6655,26,25785.0,4.0
6656,27,17642.0,5.0
6657,18,4109.0,5.0
6658,36,13418.0,1.0
6659,48,10365.0,5.0
6660,18,3316.0,5.0
6661,4,19041.0,5.0
6662,72,436.0,5.0
6663,11,11004.0,5.0
6664,27,25612.0,5.0
6665,64,2585.0,5.0
6666,20,2652.0,5.0
6667,79,18831.0,5.0
6668,27,18767.0,5.0
6669,79,19917.0,5.0
6670,18,23879.0,5.0
6671,85,7957.0,1.0
6672,20,5717.0,5.0
6673,7,24694.0,5.0
6674,74,19349.0,5.0
6675,79,12157.0,4.0
6676,54,15609.0,1.0
6677,84,24.0,5.0
6678,79,6688.0,1.0
6679,18,3702.0,5.0
6680,18,4932.0,4.0
6681,66,2044.0,1.0
6682,80,3440.0,5.0
6683,20,2603.0,5.0
6684,18,5552.0,3.0
6685,85,25782.0,5.0
6686,80,20481.0,5.0
6687,68,6579.0,5.0
6688,26,15109.0,4.0
6689,15,25761.0,1.0
6690,41,3764.0,4.0
6691,21,3457.0,5.0
6692,80,2567.0,3.0
6693,24,19392.0,5.0
6694,8,7190.0,1.0
6695,73,12908.0,2.0
6696,24,12796.0,5.0
6697,73,16712.0,5.0
6698,22,17505.0,5.0
6699,84,22810.0,5.0
6700,20,2186.0,5.0
6701,25,211.0,5.0
6702,87,10831.0,5.0
6703,30,20487.0,5.0
6704,24,6366.0,5.0
6705,14,15981.0,5.0
6706,5,23250.0,5.0
6707,31,3559.0,5.0
6708,85,11982.0,5.0
6709,31,9267.0,3.0
6710,1,22615.0,5.0
6711,85,19819.0,5.0
6712,14,11810.0,5.0
6713,70,18742.0,5.0
6714,1,6210.0,5.0
6715,70,16345.0,5.0
6716,66,11131.0,5.0
6717,2,15875.0,5.0
6718,2,1312.0,5.0
6719,66,11162.0,5.0
6720,29,1300.0,5.0
6721,16,25375.0,5.0
6722,54,21445.0,5.0
6723,70,1514.0,5.0
6724,66,20863.0,5.0
6725,70,14238.0,5.0
6726,74,4842.0,2.0
6727,43,25851.0,4.0
6728,52,17993.0,5.0
6729,0,23948.0,4.0
6730,1,10072.0,5.0
6731,42,81.0,5.0
6732,11,16224.0,4.0
6733,89,436.0,5.0
6734,70,1514.0,5.0
6735,42,1033.0,5.0
6736,31,20959.0,3.0
6737,20,3651.0,5.0
6738,0,16875.0,1.0
6739,25,25530.0,5.0
6740,84,11083.0,3.0
6741,89,24595.0,1.0
6742,89,578.0,5.0
6743,90,22772.0,4.0
6744,51,25342.0,5.0
6745,22,15030.0,5.0
6746,27,1353.0,5.0
6747,0,12605.0,1.0
6748,27,6355.0,5.0
6749,90,1394.0,5.0
6750,67,22876.0,5.0
6751,89,24096.0,3.0
6752,58,617.0,5.0
6753,67,909.0,4.0
6754,22,15838.0,5.0
6755,27,16437.0,5.0
6756,89,10111.0,5.0
6757,5,12269.0,4.0
6758,85,17195.0,1.0
6759,27,5725.0,5.0
6760,0,22634.0,5.0
6761,88,8633.0,4.0
